2020/02/26 14:07:26 Files already downloaded and verified
2020/02/26 14:07:27 => created new encoder model...
2020/02/29 06:50:25 step 21575: train=0.013827 test=0.013173 entropy=4.143931 used=64
2020/02/29 06:50:35 step 21576: train=0.011030 test=0.012088 entropy=4.147697 used=64
2020/02/29 06:50:45 step 21577: train=0.010547 test=0.013512 entropy=4.145409 used=64
2020/02/29 06:50:55 step 21578: train=0.011141 test=0.013724 entropy=4.147255 used=64
2020/02/29 06:51:05 step 21579: train=0.012422 test=0.012587 entropy=4.146476 used=64
2020/02/29 06:51:15 step 21580: train=0.011892 test=0.013762 entropy=4.149803 used=64
2020/02/29 06:51:30 step 21581: train=0.014347 test=0.011218 entropy=4.147449 used=64
2020/02/29 06:51:40 step 21582: train=0.015298 test=0.012789 entropy=4.145941 used=64
2020/02/29 06:51:50 step 21583: train=0.011361 test=0.014326 entropy=4.148776 used=64
2020/02/29 06:52:00 step 21584: train=0.011377 test=0.011375 entropy=4.150024 used=64
2020/02/29 06:52:10 step 21585: train=0.012413 test=0.013809 entropy=4.148455 used=64
2020/02/29 06:52:21 step 21586: train=0.011783 test=0.013167 entropy=4.146680 used=64
2020/02/29 06:52:31 step 21587: train=0.013800 test=0.011383 entropy=4.143409 used=64
2020/02/29 06:52:41 step 21588: train=0.012900 test=0.011212 entropy=4.149282 used=64
2020/02/29 06:52:51 step 21589: train=0.013875 test=0.012820 entropy=4.151208 used=64
2020/02/29 06:53:01 step 21590: train=0.012241 test=0.012491 entropy=4.149671 used=64
2020/02/29 06:53:16 step 21591: train=0.011766 test=0.011555 entropy=4.148429 used=64
2020/02/29 06:53:26 step 21592: train=0.012257 test=0.011312 entropy=4.147356 used=64
2020/02/29 06:53:36 step 21593: train=0.011720 test=0.012377 entropy=4.145794 used=64
2020/02/29 06:53:46 step 21594: train=0.012882 test=0.012742 entropy=4.143588 used=64
2020/02/29 06:53:56 step 21595: train=0.011276 test=0.012762 entropy=4.146236 used=64
2020/02/29 06:54:05 step 21596: train=0.012954 test=0.013526 entropy=4.149534 used=64
2020/02/29 06:54:16 step 21597: train=0.014163 test=0.010902 entropy=4.147228 used=64
2020/02/29 06:54:26 step 21598: train=0.010418 test=0.013868 entropy=4.145572 used=64
2020/02/29 06:54:36 step 21599: train=0.015156 test=0.010875 entropy=4.145467 used=64
2020/02/29 06:54:46 step 21600: train=0.012182 test=0.012915 entropy=4.145300 used=64
2020/02/29 06:55:01 step 21601: train=0.011948 test=0.011558 entropy=4.150711 used=64
2020/02/29 06:55:11 step 21602: train=0.013069 test=0.012203 entropy=4.151023 used=64
2020/02/29 06:55:21 step 21603: train=0.012105 test=0.011254 entropy=4.148753 used=64
2020/02/29 06:55:31 step 21604: train=0.013497 test=0.014468 entropy=4.148131 used=64
2020/02/29 06:55:41 step 21605: train=0.011340 test=0.013376 entropy=4.146884 used=64
2020/02/29 06:55:51 step 21606: train=0.011706 test=0.012848 entropy=4.142038 used=64
2020/02/29 06:56:02 step 21607: train=0.015330 test=0.014487 entropy=4.147822 used=64
2020/02/29 06:56:12 step 21608: train=0.013409 test=0.012870 entropy=4.151429 used=64
2020/02/29 06:56:22 step 21609: train=0.013166 test=0.013344 entropy=4.147682 used=64
2020/02/29 06:56:32 step 21610: train=0.011386 test=0.014516 entropy=4.149495 used=64
2020/02/29 06:56:47 step 21611: train=0.014527 test=0.010966 entropy=4.149448 used=64
2020/02/29 06:56:57 step 21612: train=0.012319 test=0.011188 entropy=4.149940 used=64
2020/02/29 06:57:07 step 21613: train=0.012124 test=0.011032 entropy=4.147344 used=64
2020/02/29 06:57:17 step 21614: train=0.011607 test=0.012974 entropy=4.148106 used=64
2020/02/29 06:57:27 step 21615: train=0.013076 test=0.013949 entropy=4.146513 used=64
2020/02/29 06:57:37 step 21616: train=0.011381 test=0.013979 entropy=4.146566 used=64
2020/02/29 06:57:48 step 21617: train=0.011586 test=0.016079 entropy=4.144952 used=64
2020/02/29 06:57:58 step 21618: train=0.013817 test=0.014291 entropy=4.145987 used=64
2020/02/29 06:58:08 step 21619: train=0.012008 test=0.010619 entropy=4.144689 used=64
2020/02/29 06:58:18 step 21620: train=0.011646 test=0.011915 entropy=4.146676 used=64
2020/02/29 06:58:32 step 21621: train=0.014696 test=0.012470 entropy=4.146267 used=64
2020/02/29 06:58:43 step 21622: train=0.012346 test=0.015182 entropy=4.145134 used=64
2020/02/29 06:58:53 step 21623: train=0.012162 test=0.013555 entropy=4.149510 used=64
2020/02/29 06:59:03 step 21624: train=0.012561 test=0.012538 entropy=4.141127 used=64
2020/02/29 06:59:13 step 21625: train=0.013584 test=0.016209 entropy=4.145452 used=64
2020/02/29 06:59:23 step 21626: train=0.011979 test=0.012681 entropy=4.146423 used=64
2020/02/29 06:59:33 step 21627: train=0.014253 test=0.012987 entropy=4.145516 used=64
2020/02/29 06:59:43 step 21628: train=0.012595 test=0.013803 entropy=4.148994 used=64
2020/02/29 06:59:54 step 21629: train=0.014999 test=0.012239 entropy=4.148441 used=64
2020/02/29 07:00:04 step 21630: train=0.011492 test=0.014660 entropy=4.149194 used=64
2020/02/29 07:00:18 step 21631: train=0.014410 test=0.011937 entropy=4.144421 used=64
2020/02/29 07:00:29 step 21632: train=0.012784 test=0.013292 entropy=4.149709 used=64
2020/02/29 07:00:39 step 21633: train=0.013842 test=0.013237 entropy=4.143001 used=64
2020/02/29 07:00:49 step 21634: train=0.012072 test=0.013548 entropy=4.148708 used=64
2020/02/29 07:00:59 step 21635: train=0.014124 test=0.014658 entropy=4.144595 used=64
2020/02/29 07:01:09 step 21636: train=0.013547 test=0.012250 entropy=4.148176 used=64
2020/02/29 07:01:19 step 21637: train=0.012925 test=0.012196 entropy=4.145937 used=64
2020/02/29 07:01:29 step 21638: train=0.011782 test=0.015377 entropy=4.146963 used=64
2020/02/29 07:01:39 step 21639: train=0.012435 test=0.013832 entropy=4.144002 used=64
2020/02/29 07:01:50 step 21640: train=0.011920 test=0.011067 entropy=4.146021 used=64
2020/02/29 07:02:04 step 21641: train=0.011691 test=0.013355 entropy=4.149077 used=64
2020/02/29 07:02:14 step 21642: train=0.012124 test=0.012368 entropy=4.147372 used=64
2020/02/29 07:02:24 step 21643: train=0.013302 test=0.013204 entropy=4.149077 used=64
2020/02/29 07:02:35 step 21644: train=0.012080 test=0.012723 entropy=4.148199 used=64
2020/02/29 07:02:45 step 21645: train=0.013096 test=0.010900 entropy=4.146364 used=64
2020/02/29 07:02:55 step 21646: train=0.015150 test=0.012762 entropy=4.142688 used=64
2020/02/29 07:03:05 step 21647: train=0.011292 test=0.012252 entropy=4.144218 used=64
2020/02/29 07:03:15 step 21648: train=0.011614 test=0.010887 entropy=4.145693 used=64
2020/02/29 07:03:25 step 21649: train=0.011446 test=0.013049 entropy=4.146975 used=64
2020/02/29 07:03:35 step 21650: train=0.011641 test=0.012571 entropy=4.150240 used=64
2020/02/29 07:03:50 step 21651: train=0.014259 test=0.012818 entropy=4.146301 used=64
2020/02/29 07:04:00 step 21652: train=0.013628 test=0.012579 entropy=4.145514 used=64
2020/02/29 07:04:10 step 21653: train=0.014324 test=0.012251 entropy=4.151454 used=64
2020/02/29 07:04:20 step 21654: train=0.010682 test=0.012771 entropy=4.149053 used=64
2020/02/29 07:04:30 step 21655: train=0.013552 test=0.012149 entropy=4.145210 used=64
2020/02/29 07:04:41 step 21656: train=0.013422 test=0.010437 entropy=4.146725 used=64
2020/02/29 07:04:51 step 21657: train=0.013559 test=0.013143 entropy=4.146354 used=64
2020/02/29 07:05:01 step 21658: train=0.014960 test=0.012405 entropy=4.144956 used=64
2020/02/29 07:05:11 step 21659: train=0.014230 test=0.013944 entropy=4.144879 used=64
2020/02/29 07:05:21 step 21660: train=0.012730 test=0.014048 entropy=4.145276 used=64
2020/02/29 07:05:36 step 21661: train=0.011259 test=0.013354 entropy=4.146586 used=64
2020/02/29 07:05:46 step 21662: train=0.013255 test=0.012430 entropy=4.151768 used=64
2020/02/29 07:05:56 step 21663: train=0.012215 test=0.012105 entropy=4.147369 used=64
2020/02/29 07:06:06 step 21664: train=0.010913 test=0.012839 entropy=4.146666 used=64
2020/02/29 07:06:16 step 21665: train=0.013748 test=0.014189 entropy=4.145226 used=64
2020/02/29 07:06:26 step 21666: train=0.013817 test=0.012737 entropy=4.146814 used=64
2020/02/29 07:06:36 step 21667: train=0.011193 test=0.010661 entropy=4.146963 used=64
2020/02/29 07:06:47 step 21668: train=0.011557 test=0.012345 entropy=4.150277 used=64
2020/02/29 07:06:57 step 21669: train=0.012851 test=0.012496 entropy=4.147130 used=64
2020/02/29 07:07:07 step 21670: train=0.013367 test=0.013804 entropy=4.149223 used=64
2020/02/29 07:07:21 step 21671: train=0.012596 test=0.014600 entropy=4.148334 used=64
2020/02/29 07:07:32 step 21672: train=0.010171 test=0.011482 entropy=4.147216 used=64
2020/02/29 07:07:42 step 21673: train=0.012399 test=0.015812 entropy=4.144299 used=64
2020/02/29 07:07:52 step 21674: train=0.011656 test=0.013229 entropy=4.148789 used=64
2020/02/29 07:08:02 step 21675: train=0.013201 test=0.012258 entropy=4.145525 used=64
2020/02/29 07:08:12 step 21676: train=0.012968 test=0.013554 entropy=4.148396 used=64
2020/02/29 07:08:22 step 21677: train=0.011528 test=0.013856 entropy=4.148980 used=64
2020/02/29 07:08:32 step 21678: train=0.012422 test=0.014416 entropy=4.147446 used=64
2020/02/29 07:08:42 step 21679: train=0.012884 test=0.012493 entropy=4.145853 used=64
2020/02/29 07:08:53 step 21680: train=0.011563 test=0.011509 entropy=4.148058 used=64
2020/02/29 07:09:07 step 21681: train=0.014312 test=0.014321 entropy=4.147074 used=64
2020/02/29 07:09:17 step 21682: train=0.014311 test=0.011266 entropy=4.145793 used=64
2020/02/29 07:09:27 step 21683: train=0.011176 test=0.012858 entropy=4.142965 used=64
2020/02/29 07:09:38 step 21684: train=0.012415 test=0.010763 entropy=4.147138 used=64
2020/02/29 07:09:48 step 21685: train=0.012815 test=0.009757 entropy=4.144807 used=64
2020/02/29 07:09:58 step 21686: train=0.012814 test=0.012448 entropy=4.144413 used=64
2020/02/29 07:10:08 step 21687: train=0.011765 test=0.011042 entropy=4.145462 used=64
2020/02/29 07:10:18 step 21688: train=0.013926 test=0.011080 entropy=4.147898 used=64
2020/02/29 07:10:28 step 21689: train=0.010989 test=0.012994 entropy=4.143617 used=64
2020/02/29 07:10:38 step 21690: train=0.012976 test=0.014428 entropy=4.145454 used=64
2020/02/29 07:10:53 step 21691: train=0.012837 test=0.011316 entropy=4.147731 used=64
2020/02/29 07:11:03 step 21692: train=0.014719 test=0.013801 entropy=4.145574 used=64
2020/02/29 07:11:13 step 21693: train=0.012693 test=0.013129 entropy=4.147903 used=64
2020/02/29 07:11:23 step 21694: train=0.012445 test=0.011915 entropy=4.145719 used=64
2020/02/29 07:11:33 step 21695: train=0.014096 test=0.010961 entropy=4.148940 used=64
2020/02/29 07:11:43 step 21696: train=0.014194 test=0.013570 entropy=4.149289 used=64
2020/02/29 07:11:54 step 21697: train=0.013386 test=0.013419 entropy=4.148969 used=64
2020/02/29 07:12:04 step 21698: train=0.012142 test=0.011907 entropy=4.148427 used=64
2020/02/29 07:12:14 step 21699: train=0.012322 test=0.013951 entropy=4.148794 used=64
2020/02/29 07:12:24 step 21700: train=0.012714 test=0.013607 entropy=4.143616 used=64
2020/02/29 07:12:38 step 21701: train=0.016814 test=0.012092 entropy=4.147524 used=64
2020/02/29 07:12:48 step 21702: train=0.013867 test=0.010909 entropy=4.148507 used=64
2020/02/29 07:12:59 step 21703: train=0.011470 test=0.013739 entropy=4.145620 used=64
2020/02/29 07:13:09 step 21704: train=0.013294 test=0.012881 entropy=4.145709 used=64
2020/02/29 07:13:19 step 21705: train=0.014326 test=0.011494 entropy=4.144644 used=64
2020/02/29 07:13:29 step 21706: train=0.011784 test=0.013887 entropy=4.142743 used=64
2020/02/29 07:13:39 step 21707: train=0.009724 test=0.013832 entropy=4.145246 used=64
2020/02/29 07:13:49 step 21708: train=0.012595 test=0.011334 entropy=4.149207 used=64
2020/02/29 07:13:59 step 21709: train=0.011556 test=0.013707 entropy=4.148229 used=64
2020/02/29 07:14:09 step 21710: train=0.013369 test=0.014817 entropy=4.147000 used=64
2020/02/29 07:14:24 step 21711: train=0.013230 test=0.011904 entropy=4.150274 used=64
2020/02/29 07:14:34 step 21712: train=0.012327 test=0.014052 entropy=4.147568 used=64
2020/02/29 07:14:44 step 21713: train=0.011857 test=0.013415 entropy=4.148416 used=64
2020/02/29 07:14:54 step 21714: train=0.012524 test=0.013307 entropy=4.148873 used=64
2020/02/29 07:15:05 step 21715: train=0.012403 test=0.013459 entropy=4.144781 used=64
2020/02/29 07:15:15 step 21716: train=0.012383 test=0.013961 entropy=4.144497 used=64
2020/02/29 07:15:25 step 21717: train=0.012459 test=0.011081 entropy=4.148185 used=64
2020/02/29 07:15:35 step 21718: train=0.014871 test=0.013213 entropy=4.148353 used=64
2020/02/29 07:15:45 step 21719: train=0.015622 test=0.012955 entropy=4.147003 used=64
2020/02/29 07:15:55 step 21720: train=0.013479 test=0.012414 entropy=4.147216 used=64
2020/02/29 07:16:10 step 21721: train=0.010832 test=0.011834 entropy=4.148472 used=64
2020/02/29 07:16:20 step 21722: train=0.011024 test=0.011330 entropy=4.146793 used=64
2020/02/29 07:16:30 step 21723: train=0.010492 test=0.013122 entropy=4.146508 used=64
2020/02/29 07:16:40 step 21724: train=0.014333 test=0.013203 entropy=4.148196 used=64
2020/02/29 07:16:51 step 21725: train=0.010568 test=0.013941 entropy=4.150188 used=64
2020/02/29 07:17:01 step 21726: train=0.013361 test=0.012578 entropy=4.147144 used=64
2020/02/29 07:17:11 step 21727: train=0.012357 test=0.016061 entropy=4.148394 used=64
2020/02/29 07:17:21 step 21728: train=0.015049 test=0.012488 entropy=4.146805 used=64
2020/02/29 07:17:31 step 21729: train=0.011429 test=0.013023 entropy=4.149393 used=64
2020/02/29 07:17:41 step 21730: train=0.011503 test=0.015053 entropy=4.143456 used=64
2020/02/29 07:17:56 step 21731: train=0.012074 test=0.013189 entropy=4.142766 used=64
2020/02/29 07:18:06 step 21732: train=0.013733 test=0.012415 entropy=4.145478 used=64
2020/02/29 07:18:16 step 21733: train=0.012867 test=0.010973 entropy=4.146533 used=64
2020/02/29 07:18:26 step 21734: train=0.014979 test=0.014077 entropy=4.148198 used=64
2020/02/29 07:18:36 step 21735: train=0.014290 test=0.012266 entropy=4.147950 used=64
2020/02/29 07:18:47 step 21736: train=0.013317 test=0.011252 entropy=4.144591 used=64
2020/02/29 07:18:57 step 21737: train=0.012520 test=0.010152 entropy=4.148337 used=64
2020/02/29 07:19:07 step 21738: train=0.011602 test=0.012668 entropy=4.148127 used=64
2020/02/29 07:19:17 step 21739: train=0.013207 test=0.012644 entropy=4.146412 used=64
2020/02/29 07:19:27 step 21740: train=0.012761 test=0.011115 entropy=4.151673 used=64
2020/02/29 07:19:42 step 21741: train=0.010869 test=0.011627 entropy=4.145598 used=64
2020/02/29 07:19:52 step 21742: train=0.015039 test=0.011158 entropy=4.148474 used=64
2020/02/29 07:20:02 step 21743: train=0.010834 test=0.013606 entropy=4.144980 used=64
2020/02/29 07:20:12 step 21744: train=0.013475 test=0.013173 entropy=4.147223 used=64
2020/02/29 07:20:22 step 21745: train=0.015939 test=0.013111 entropy=4.145032 used=64
2020/02/29 07:20:33 step 21746: train=0.013687 test=0.012833 entropy=4.144812 used=64
2020/02/29 07:20:43 step 21747: train=0.012287 test=0.012171 entropy=4.145396 used=64
2020/02/29 07:20:53 step 21748: train=0.013908 test=0.011856 entropy=4.147926 used=64
2020/02/29 07:21:03 step 21749: train=0.010352 test=0.011681 entropy=4.144155 used=64
2020/02/29 07:21:13 step 21750: train=0.012191 test=0.013386 entropy=4.147251 used=64
2020/02/29 07:21:28 step 21751: train=0.011065 test=0.014578 entropy=4.149446 used=64
2020/02/29 07:21:38 step 21752: train=0.012568 test=0.013465 entropy=4.148336 used=64
2020/02/29 07:21:48 step 21753: train=0.012567 test=0.013903 entropy=4.147149 used=64
2020/02/29 07:21:58 step 21754: train=0.012312 test=0.015471 entropy=4.146672 used=64
2020/02/29 07:22:08 step 21755: train=0.013569 test=0.010671 entropy=4.148517 used=64
2020/02/29 07:22:18 step 21756: train=0.010895 test=0.017260 entropy=4.143195 used=64
2020/02/29 07:22:28 step 21757: train=0.011676 test=0.011378 entropy=4.145209 used=64
2020/02/29 07:22:39 step 21758: train=0.013291 test=0.012796 entropy=4.145875 used=64
2020/02/29 07:22:49 step 21759: train=0.012762 test=0.013087 entropy=4.145668 used=64
2020/02/29 07:22:59 step 21760: train=0.011885 test=0.013888 entropy=4.147853 used=64
2020/02/29 07:23:14 step 21761: train=0.013565 test=0.011906 entropy=4.145873 used=64
2020/02/29 07:23:24 step 21762: train=0.012945 test=0.013801 entropy=4.148391 used=64
2020/02/29 07:23:34 step 21763: train=0.014420 test=0.012792 entropy=4.147028 used=64
2020/02/29 07:23:44 step 21764: train=0.013263 test=0.012227 entropy=4.146353 used=64
2020/02/29 07:23:54 step 21765: train=0.011101 test=0.012565 entropy=4.149486 used=64
2020/02/29 07:24:04 step 21766: train=0.014928 test=0.010669 entropy=4.147873 used=64
2020/02/29 07:24:14 step 21767: train=0.012584 test=0.012743 entropy=4.145468 used=64
2020/02/29 07:24:25 step 21768: train=0.011491 test=0.011741 entropy=4.146322 used=64
2020/02/29 07:24:35 step 21769: train=0.011709 test=0.012211 entropy=4.144440 used=64
2020/02/29 07:24:45 step 21770: train=0.010284 test=0.011893 entropy=4.146363 used=64
2020/02/29 07:24:59 step 21771: train=0.012809 test=0.015074 entropy=4.150689 used=64
2020/02/29 07:25:10 step 21772: train=0.012532 test=0.014133 entropy=4.142441 used=64
2020/02/29 07:25:20 step 21773: train=0.011825 test=0.011051 entropy=4.148045 used=64
2020/02/29 07:25:30 step 21774: train=0.013532 test=0.012021 entropy=4.146699 used=64
2020/02/29 07:25:40 step 21775: train=0.011665 test=0.012069 entropy=4.145290 used=64
2020/02/29 07:25:50 step 21776: train=0.012621 test=0.015270 entropy=4.151092 used=64
2020/02/29 07:26:00 step 21777: train=0.014071 test=0.012067 entropy=4.144975 used=64
2020/02/29 07:26:11 step 21778: train=0.015321 test=0.011307 entropy=4.145897 used=64
2020/02/29 07:26:21 step 21779: train=0.011607 test=0.012335 entropy=4.148917 used=64
2020/02/29 07:26:31 step 21780: train=0.012891 test=0.014180 entropy=4.142986 used=64
2020/02/29 07:26:45 step 21781: train=0.012588 test=0.011759 entropy=4.149414 used=64
2020/02/29 07:26:56 step 21782: train=0.013369 test=0.014479 entropy=4.148516 used=64
2020/02/29 07:27:06 step 21783: train=0.011859 test=0.012394 entropy=4.146691 used=64
2020/02/29 07:27:16 step 21784: train=0.011341 test=0.013081 entropy=4.147254 used=64
2020/02/29 07:27:26 step 21785: train=0.012988 test=0.014476 entropy=4.149648 used=64
2020/02/29 07:27:36 step 21786: train=0.012952 test=0.012057 entropy=4.149851 used=64
2020/02/29 07:27:46 step 21787: train=0.011332 test=0.010663 entropy=4.147635 used=64
2020/02/29 07:27:56 step 21788: train=0.014399 test=0.013527 entropy=4.144745 used=64
